wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
10001157,510050C1802M03000,50ETF购2018年2月3000,510050.SH,ETF期权,认购,欧式,3,10000,2018-02,2018/1/2 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.0304,实物资产,退市,
10001158,510050C1802M03100,50ETF购2018年2月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2018-02,2018/1/2 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.0126,实物资产,退市,
10001159,510050P1802M02650,50ETF沽2018年2月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2018-02,2018/1/2 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.0047,实物资产,退市,
10001160,510050P1802M02700,50ETF沽2018年2月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2018-02,2018/1/2 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.0098,实物资产,退市,
10001161,510050P1802M03000,50ETF沽2018年2月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2018-02,2018/1/2 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.1472,实物资产,退市,
10001162,510050P1802M03100,50ETF沽2018年2月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2018-02,2018/1/2 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.242,实物资产,退市,
10001163,510050C1803M02650,50ETF购2018年3月2650,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-03,2018/1/2 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.2648,实物资产,退市,
10001164,510050C1803M03100,50ETF购2018年3月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2018-03,2018/1/2 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.034,实物资产,退市,
10001165,510050P1803M02650,50ETF沽2018年3月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2018-03,2018/1/2 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.0126,实物资产,退市,
10001166,510050P1803M03100,50ETF沽2018年3月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2018-03,2018/1/2 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.242,实物资产,退市,
10001167,510050C1806M02650,50ETF购2018年6月2650,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-06,2018/1/2 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.3252,实物资产,退市,
10001168,510050C1806M03100,50ETF购2018年6月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2018-06,2018/1/2 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.0875,实物资产,退市,
10001169,510050P1806M02650,50ETF沽2018年6月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2018-06,2018/1/2 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.0359,实物资产,退市,
10001170,510050P1806M03100,50ETF沽2018年6月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2018-06,2018/1/2 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.248,实物资产,退市,
10001171,510050C1801M03200,50ETF购2018年1月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2018-01,2018/1/3 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.0011,实物资产,退市,
10001172,510050P1801M03200,50ETF沽2018年1月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2018-01,2018/1/3 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.293,实物资产,退市,
10001173,510050C1802M03200,50ETF购2018年2月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2018-02,2018/1/3 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.0065,实物资产,退市,
10001174,510050P1802M03200,50ETF沽2018年2月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2018-02,2018/1/3 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.293,实物资产,退市,
10001175,510050C1803M03200,50ETF购2018年3月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2018-03,2018/1/3 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.0228,实物资产,退市,
10001176,510050P1803M03200,50ETF沽2018年3月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2018-03,2018/1/3 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.293,实物资产,退市,
10001177,510050C1806M03200,50ETF购2018年6月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2018-06,2018/1/3 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.0693,实物资产,退市,
10001178,510050P1806M03200,50ETF沽2018年6月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2018-06,2018/1/3 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.293,实物资产,退市,
10001179,510050C1801M03300,50ETF购2018年1月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2018-01,2018/1/8 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.0001,实物资产,退市,
10001180,510050P1801M03300,50ETF沽2018年1月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2018-01,2018/1/8 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.367,实物资产,退市,
10001181,510050C1802M03300,50ETF购2018年2月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2018-02,2018/1/8 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.0019,实物资产,退市,
10001182,510050P1802M03300,50ETF沽2018年2月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2018-02,2018/1/8 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.367,实物资产,退市,
10001183,510050C1803M03300,50ETF购2018年3月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2018-03,2018/1/8 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.01,实物资产,退市,
10001184,510050P1803M03300,50ETF沽2018年3月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2018-03,2018/1/8 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.367,实物资产,退市,
10001185,510050C1806M03300,50ETF购2018年6月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2018-06,2018/1/8 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.0422,实物资产,退市,
10001186,510050P1806M03300,50ETF沽2018年6月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2018-06,2018/1/8 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.367,实物资产,退市,
10001187,510050C1801M03400,50ETF购2018年1月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2018-01,2018/1/11 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.0001,实物资产,退市,
10001188,510050P1801M03400,50ETF沽2018年1月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2018-01,2018/1/11 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.406,实物资产,退市,
10001189,510050C1802M03400,50ETF购2018年2月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2018-02,2018/1/11 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.0009,实物资产,退市,
10001190,510050P1802M03400,50ETF沽2018年2月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2018-02,2018/1/11 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.406,实物资产,退市,
10001191,510050C1803M03400,50ETF购2018年3月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2018-03,2018/1/11 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.0055,实物资产,退市,
10001192,510050P1803M03400,50ETF沽2018年3月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2018-03,2018/1/11 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.406,实物资产,退市,
10001193,510050C1806M03400,50ETF购2018年6月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2018-06,2018/1/11 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.0309,实物资产,退市,
10001194,510050P1806M03400,50ETF沽2018年6月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2018-06,2018/1/11 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.406,实物资产,退市,
10001195,510050C1801M03500,50ETF购2018年1月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2018-01,2018/1/17 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.0001,实物资产,退市,
10001196,510050P1801M03500,50ETF沽2018年1月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2018-01,2018/1/17 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.436,实物资产,退市,
10001197,510050C1802M03500,50ETF购2018年2月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2018-02,2018/1/17 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.0017,实物资产,退市,
10001198,510050P1802M03500,50ETF沽2018年2月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2018-02,2018/1/17 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.436,实物资产,退市,
10001199,510050C1803M03500,50ETF购2018年3月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2018-03,2018/1/17 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.0064,实物资产,退市,
10001200,510050P1803M03500,50ETF沽2018年3月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2018-03,2018/1/17 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.436,实物资产,退市,
10001201,510050C1806M03500,50ETF购2018年6月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2018-06,2018/1/17 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.033,实物资产,退市,
10001202,510050P1806M03500,50ETF沽2018年6月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2018-06,2018/1/17 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.436,实物资产,退市,
10001203,510050C1801M03600,50ETF购2018年1月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2018-01,2018/1/24 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.0001,实物资产,退市,
10001204,510050P1801M03600,50ETF沽2018年1月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2018-01,2018/1/24 0:00:00,2018/1/24 0:00:00,2018-01-24,2018-01-25,0.4274,实物资产,退市,
10001205,510050C1802M03600,50ETF购2018年2月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2018-02,2018/1/24 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.0027,实物资产,退市,
10001206,510050P1802M03600,50ETF沽2018年2月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2018-02,2018/1/24 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.4274,实物资产,退市,
10001207,510050C1803M03600,50ETF购2018年3月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2018-03,2018/1/24 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.0105,实物资产,退市,
10001208,510050P1803M03600,50ETF沽2018年3月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2018-03,2018/1/24 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.4274,实物资产,退市,
10001209,510050C1806M03600,50ETF购2018年6月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2018-06,2018/1/24 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.0476,实物资产,退市,
10001210,510050P1806M03600,50ETF沽2018年6月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2018-06,2018/1/24 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.4274,实物资产,退市,
10001211,510050C1809M02900,50ETF购2018年9月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.4358,实物资产,退市,
10001212,510050C1809M02950,50ETF购2018年9月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.3975,实物资产,退市,
10001213,510050C1809M03000,50ETF购2018年9月3000,510050.SH,ETF期权,认购,欧式,3,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.3612,实物资产,退市,
10001214,510050C1809M03100,50ETF购2018年9月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.2983,实物资产,退市,
10001215,510050C1809M03200,50ETF购2018年9月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.2411,实物资产,退市,
10001216,510050C1809M03300,50ETF购2018年9月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.1965,实物资产,退市,
10001217,510050C1809M03400,50ETF购2018年9月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.1579,实物资产,退市,
10001218,510050C1809M03500,50ETF购2018年9月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.1278,实物资产,退市,
10001219,510050C1809M03600,50ETF购2018年9月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.1045,实物资产,退市,
10001220,510050P1809M02900,50ETF沽2018年9月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.0645,实物资产,退市,
10001221,510050P1809M02950,50ETF沽2018年9月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.0773,实物资产,退市,
10001222,510050P1809M03000,50ETF沽2018年9月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.0903,实物资产,退市,
10001223,510050P1809M03100,50ETF沽2018年9月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.1248,实物资产,退市,
10001224,510050P1809M03200,50ETF沽2018年9月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.1668,实物资产,退市,
10001225,510050P1809M03300,50ETF沽2018年9月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.2186,实物资产,退市,
10001226,510050P1809M03400,50ETF沽2018年9月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.2776,实物资产,退市,
10001227,510050P1809M03500,50ETF沽2018年9月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.3431,实物资产,退市,
10001228,510050P1809M03600,50ETF沽2018年9月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2018-09,2018/1/25 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.4408,实物资产,退市,
10001229,510050C1809M02850,50ETF购2018年9月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2018-09,2018/1/30 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.4101,实物资产,退市,
10001230,510050P1809M02850,50ETF沽2018年9月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2018-09,2018/1/30 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.046,实物资产,退市,
10001231,510050C1809M02800,50ETF购2018年9月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2018-09,2018/2/8 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.3877,实物资产,退市,
10001232,510050P1809M02800,50ETF沽2018年9月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2018-09,2018/2/8 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.0796,实物资产,退市,
10001233,510050C1809M02750,50ETF购2018年9月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2018-09,2018/2/9 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.3602,实物资产,退市,
10001234,510050P1809M02750,50ETF沽2018年9月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2018-09,2018/2/9 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.0822,实物资产,退市,
10001235,510050C1802M02600,50ETF购2018年2月2600,510050.SH,ETF期权,认购,欧式,2.6,10000,2018-02,2018/2/12 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.2192,实物资产,退市,
10001236,510050P1802M02600,50ETF沽2018年2月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2018-02,2018/2/12 0:00:00,2018/2/28 0:00:00,2018-02-28,2018-03-01,0.039,实物资产,退市,
10001237,510050C1803M02600,50ETF购2018年3月2600,510050.SH,ETF期权,认购,欧式,2.6,10000,2018-03,2018/2/12 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.2554,实物资产,退市,
10001238,510050P1803M02600,50ETF沽2018年3月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2018-03,2018/2/12 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.0612,实物资产,退市,
10001239,510050C1806M02600,50ETF购2018年6月2600,510050.SH,ETF期权,认购,欧式,2.6,10000,2018-06,2018/2/12 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.33,实物资产,退市,
10001240,510050P1806M02600,50ETF沽2018年6月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2018-06,2018/2/12 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.1236,实物资产,退市,
10001241,510050C1809M02600,50ETF购2018年9月2600,510050.SH,ETF期权,认购,欧式,2.6,10000,2018-09,2018/2/12 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.3967,实物资产,退市,
10001242,510050C1809M02650,50ETF购2018年9月2650,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-09,2018/2/12 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.3675,实物资产,退市,
10001243,510050C1809M02700,50ETF购2018年9月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2018-09,2018/2/12 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.3399,实物资产,退市,
10001244,510050P1809M02600,50ETF沽2018年9月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2018-09,2018/2/12 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.1565,实物资产,退市,
10001245,510050P1809M02650,50ETF沽2018年9月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2018-09,2018/2/12 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.1769,实物资产,退市,
10001246,510050P1809M02700,50ETF沽2018年9月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2018-09,2018/2/12 0:00:00,2018/9/26 0:00:00,2018-09-26,2018-09-27,0.1986,实物资产,退市,
10001247,510050C1804M02650,50ETF购2018年4月2650,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.2625,实物资产,退市,
10001248,510050C1804M02700,50ETF购2018年4月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.222,实物资产,退市,
10001249,510050C1804M02750,50ETF购2018年4月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.1848,实物资产,退市,
10001250,510050C1804M02800,50ETF购2018年4月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.1521,实物资产,退市,
10001251,510050C1804M02850,50ETF购2018年4月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.1222,实物资产,退市,
10001252,510050C1804M02900,50ETF购2018年4月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0977,实物资产,退市,
10001253,510050C1804M02950,50ETF购2018年4月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0776,实物资产,退市,
10001254,510050C1804M03000,50ETF购2018年4月3000,510050.SH,ETF期权,认购,欧式,3,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0605,实物资产,退市,
10001255,510050C1804M03100,50ETF购2018年4月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0388,实物资产,退市,
10001256,510050P1804M02650,50ETF沽2018年4月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0326,实物资产,退市,
10001257,510050P1804M02700,50ETF沽2018年4月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.043,实物资产,退市,
10001258,510050P1804M02750,50ETF沽2018年4月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0551,实物资产,退市,
10001259,510050P1804M02800,50ETF沽2018年4月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0721,实物资产,退市,
10001260,510050P1804M02850,50ETF沽2018年4月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0919,实物资产,退市,
10001261,510050P1804M02900,50ETF沽2018年4月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.1159,实物资产,退市,
10001262,510050P1804M02950,50ETF沽2018年4月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.1462,实物资产,退市,
10001263,510050P1804M03000,50ETF沽2018年4月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.1813,实物资产,退市,
10001264,510050P1804M03100,50ETF沽2018年4月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2018-04,2018/3/1 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.2585,实物资产,退市,
10001265,510050C1804M03200,50ETF购2018年4月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2018-04,2018/3/2 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0178,实物资产,退市,
10001266,510050P1804M03200,50ETF沽2018年4月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2018-04,2018/3/2 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.3212,实物资产,退市,
10001267,510050C1804M02600,50ETF购2018年4月2600,510050.SH,ETF期权,认购,欧式,2.6,10000,2018-04,2018/3/26 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.1938,实物资产,退市,
10001268,510050P1804M02600,50ETF沽2018年4月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2018-04,2018/3/26 0:00:00,2018/4/25 0:00:00,2018-04-25,2018-04-26,0.0492,实物资产,退市,
10001269,510050C1803M02550,50ETF购2018年3月2550,510050.SH,ETF期权,认购,欧式,2.55,10000,2018-03,2018/3/27 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.1844,实物资产,退市,
10001270,510050P1803M02550,50ETF沽2018年3月2550,510050.SH,ETF期权,认沽,欧式,2.55,10000,2018-03,2018/3/27 0:00:00,2018/3/28 0:00:00,2018-03-28,2018-03-29,0.0007,实物资产,退市,
